date,RdP1-E_Grid,RdP1 - EArray,RdP2-E_Grid,RdP2 - EArray,RdPTotal - Earray,RdPTotal - E_grid,SMF-Cajazeiras
25/10/2023 14:00,27282,29026,27275,28989,58015,54557,53408.55225
25/10/2023 15:00,23921,25341,23897,25292,50633,47818,42772.70093
25/10/2023 16:00,9948.7,10459,9639.7,10133,20592,19588.4,13975.6019
25/10/2023 17:00,113.84,373.4,102.02,361.51,734.91,215.86,628.28276
25/10/2023 18:00,0,0,0,0,0,0,0
25/10/2023 19:00,0,0,0,0,0,0,0
25/10/2023 20:00,0,0,0,0,0,0,0
25/10/2023 21:00,0,0,0,0,0,0,0
25/10/2023 22:00,0,0,0,0,0,0,0
25/10/2023 23:00,0,0,0,0,0,0,0
26/10/2023 00:00,0,0,0,0,0,0,0
26/10/2023 01:00,0,0,0,0,0,0,0
26/10/2023 02:00,0,0,0,0,0,0,0
26/10/2023 03:00,0,0,0,0,0,0,0
26/10/2023 04:00,0,0,0,0,0,0,0
26/10/2023 05:00,1446.5,1736.5,1367.2,1656.2,3392.7,2813.7,4658.44723
26/10/2023 06:00,15852,16675,15668,16471,33146,31520,32443.51099
26/10/2023 07:00,21602,22831,21551,22756,45587,43153,34971.86816
26/10/2023 08:00,27202,28950,27183,28899,57849,54385,46377.85962
26/10/2023 09:00,29626,31632,30000,32019,63651,59626,57371.71631
26/10/2023 10:00,29701,31713,30000,32111,63824,59701,57793.03564
26/10/2023 11:00,29546,31540,29940,31940,63480,59486,58108.18555
26/10/2023 12:00,29433,31411,29817,31801,63212,59250,57940.63232
26/10/2023 13:00,28769,30674,29034,30930,61604,57803,56529.06152
26/10/2023 14:00,27456,29220,27448,29181,58401,54904,53900.39697
26/10/2023 15:00,24235,25685,24211,25635,51320,48446,44618.6084
26/10/2023 16:00,10369,10898,10047,10558,21456,20416,14384.94626
26/10/2023 17:00,133.26,393.21,121.46,381.34,774.55,254.72,639.56758
26/10/2023 18:00,0,0,0,0,0,0,0
26/10/2023 19:00,0,0,0,0,0,0,0
26/10/2023 20:00,0,0,0,0,0,0,0
26/10/2023 21:00,0,0,0,0,0,0,0
26/10/2023 22:00,0,0,0,0,0,0,0
26/10/2023 23:00,0,0,0,0,0,0,0
27/10/2023 00:00,0,0,0,0,0,0,0
27/10/2023 01:00,0,0,0,0,0,0,0
27/10/2023 02:00,0,0,0,0,0,0,0
27/10/2023 03:00,0,0,0,0,0,0,0
27/10/2023 04:00,0,0,0,0,0,0,0
27/10/2023 05:00,1023.2,1303.8,972.94,1252.4,2556.2,1996.14,3118.10517
27/10/2023 06:00,4208.9,4547.8,4123.8,4460.2,9008,8332.7,8975.19601
27/10/2023 07:00,14322,15053,14230,14949,30002,28552,23121.15381
27/10/2023 08:00,14258,14985,14120,14832,29817,28378,29594.8175
27/10/2023 09:00,26745,28444,26716,28384,56828,53461,46067.90845
27/10/2023 10:00,29680,31691,30000,32086,63777,59680,57570.87939
27/10/2023 11:00,29443,31426,29833,31821,63247,59276,58100.10352
27/10/2023 12:00,29194,31145,29572,31527,62672,58766,57380.33789
27/10/2023 13:00,28557,30438,28760,30627,61065,57317,55868.91064
27/10/2023 14:00,24438,25906,24405,25847,51753,48843,49506.61694
27/10/2023 15:00,21999,23252,21962,23192,46444,43961,39755.43286
27/10/2023 16:00,10353,10880,10032,10542,21422,20385,14258.64511
27/10/2023 17:00,135.98,395.96,124.06,383.97,779.93,260.04,636.94345
27/10/2023 18:00,0,0,0,0,0,0,0
27/10/2023 19:00,0,0,0,0,0,0,0
27/10/2023 20:00,0,0,0,0,0,0,0
27/10/2023 21:00,0,0,0,0,0,0,0
27/10/2023 22:00,0,0,0,0,0,0,0
27/10/2023 23:00,0,0,0,0,0,0,0
28/10/2023 00:00,0,0,0,0,0,0,0
28/10/2023 01:00,0,0,0,0,0,0,0
28/10/2023 02:00,0,0,0,0,0,0,0
28/10/2023 03:00,0,0,0,0,0,0,0
28/10/2023 04:00,0,0,0,0,0,0,0
28/10/2023 05:00,725.91,999.23,694.55,967.27,1966.5,1420.46,2287.98577
28/10/2023 06:00,5775.1,6154,5672.5,6047.4,12201.4,11447.6,10628.54285
28/10/2023 07:00,25819,27428,25794,27375,54803,51613,46539.85205
28/10/2023 08:00,28388,30260,28531,30385,60645,56919,55796.94775
28/10/2023 09:00,29652,31661,30000,32047,63708,59652,57774.35693
28/10/2023 10:00,29866,31896,30000,32152,64048,59866,58334.20605
28/10/2023 11:00,29701,31712,30000,32114,63826,59701,58659.84473
28/10/2023 12:00,29532,31522,29916,31912,63434,59448,58382.00928
28/10/2023 13:00,28778,30684,29044,30942,61626,57822,56792.68799
28/10/2023 14:00,27439,29201,27429,29161,58362,54868,53884.50928
28/10/2023 15:00,23526,24911,23496,24856,49767,47022,43436.00171
28/10/2023 16:00,9567.7,10063,9271.1,9750.6,19813.6,18838.8,13724.06738
28/10/2023 17:00,125.21,384.99,112.8,372.5,757.49,238.01,627.3032
28/10/2023 18:00,0,0,0,0,0,0,0
28/10/2023 19:00,0,0,0,0,0,0,0
28/10/2023 20:00,0,0,0,0,0,0,0
28/10/2023 21:00,0,0,0,0,0,0,0
28/10/2023 22:00,0,0,0,0,0,0,0
28/10/2023 23:00,0,0,0,0,0,0,0
29/10/2023 00:00,0,0,0,0,0,0,0
29/10/2023 01:00,0,0,0,0,0,0,0
29/10/2023 02:00,0,0,0,0,0,0,0
29/10/2023 03:00,0,0,0,0,0,0,0
29/10/2023 04:00,0,0,0,0,0,0,0
29/10/2023 05:00,1334.5,1622.5,1265.9,1552.6,3175.1,2600.4,4355.27101
29/10/2023 06:00,7637.3,8072.1,7513.7,7943.3,16015.4,15151,17958.08911
29/10/2023 07:00,27413,29183,27400,29139,58322,54813,52365.71411
29/10/2023 08:00,27204,28952,27182,28899,57851,54386,48779.96362
29/10/2023 09:00,27845,29658,27827,29608,59266,55672,47994.53979
29/10/2023 10:00,29114,31064,29479,31431,62495,58593,54558.55298
29/10/2023 11:00,29362,31338,29747,31728,63066,59109,58329.23389
29/10/2023 12:00,29500,31488,29883,31876,63364,59383,58336.29736
29/10/2023 13:00,28884,30802,29180,31092,61894,58064,56757.22607
29/10/2023 14:00,27430,29191,27419,29150,58341,54849,53879.15039
29/10/2023 15:00,24030,25461,24001,25407,50868,48031,44008.69141
29/10/2023 16:00,9870.2,10378,9564.7,10056,20434,19434.9,13860.26205
29/10/2023 17:00,196.07,457.26,180.15,441.18,898.44,376.22,752.73222
29/10/2023 18:00,0,0,0,0,0,0,0
29/10/2023 19:00,0,0,0,0,0,0,0
29/10/2023 20:00,0,0,0,0,0,0,0
29/10/2023 21:00,0,0,0,0,0,0,0
29/10/2023 22:00,0,0,0,0,0,0,0
29/10/2023 23:00,0,0,0,0,0,0,0
30/10/2023 00:00,0,0,0,0,0,0,0
30/10/2023 01:00,0,0,0,0,0,0,0
30/10/2023 02:00,0,0,0,0,0,0,0
30/10/2023 03:00,0,0,0,0,0,0,0
30/10/2023 04:00,0,0,0,0,0,0,0
30/10/2023 05:00,1433.5,1723.1,1358.4,1647,3370.1,2791.9,4667.09036
30/10/2023 06:00,14445,15184,14272,14994,30178,28717,32119.24487
30/10/2023 07:00,26555,28238,26534,28187,56425,53089,53097.82227
30/10/2023 08:00,28407,30282,28554,30410,60692,56961,55678.7251
30/10/2023 09:00,29755,31775,30000,32149,63924,59755,57875.97363
30/10/2023 10:00,29994,32039,30000,32154,64193,59994,58234.97754
30/10/2023 11:00,29716,31727,30000,32129,63856,59716,58369.01318
30/10/2023 12:00,29517,31504,29902,31894,63398,59419,57832.23828
30/10/2023 13:00,28892,30809,29192,31104,61913,58084,56430.82812
30/10/2023 14:00,27510,29278,27501,29239,58517,55011,53590.26709
30/10/2023 15:00,24130,25569,24102,25516,51085,48232,44043.17627
30/10/2023 16:00,10153,10672,9839.5,10342,21014,19992.5,14164.08984
30/10/2023 17:00,153.33,413.67,140.76,401.01,814.68,294.09,675.22045
30/10/2023 18:00,0,0,0,0,0,0,0
30/10/2023 19:00,0,0,0,0,0,0,0
30/10/2023 20:00,0,0,0,0,0,0,0
30/10/2023 21:00,0,0,0,0,0,0,0
30/10/2023 22:00,0,0,0,0,0,0,0
30/10/2023 23:00,0,0,0,0,0,0,0
31/10/2023 00:00,0,0,0,0,0,0,0
31/10/2023 01:00,0,0,0,0,0,0,0
31/10/2023 02:00,0,0,0,0,0,0,0
31/10/2023 03:00,0,0,0,0,0,0,0
31/10/2023 04:00,0,0,0,0,0,0,0
31/10/2023 05:00,1331.5,1619.3,1264.2,1550.8,3170.1,2595.7,4339.82589
31/10/2023 06:00,13659,14355,13492,14172,28527,27151,30061.47034
31/10/2023 07:00,24999,26527,24968,26468,52995,49967,49778.81055
31/10/2023 08:00,28174,30022,28253,30076,60098,56427,54782.89551
31/10/2023 09:00,29160,31113,29530,31485,62598,58690,56454.76367
31/10/2023 10:00,29368,31342,29750,31729,63071,59118,56970.93018
31/10/2023 11:00,28968,30896,29301,31227,62123,58269,57274.96826
31/10/2023 12:00,29000,30928,29335,31262,62190,58335,56556.63916
31/10/2023 13:00,28130,29964,28203,30012,59976,56333,54320.55859
31/10/2023 14:00,26170,27802,26154,27758,55560,52324,50609.12451
31/10/2023 15:00,22129,23393,22092,23332,46725,44221,40452.79504
31/10/2023 16:00,8636,9096.9,8369.4,8818.9,17915.8,17005.4,12862.69354
31/10/2023 17:00,110.89,370.36,99.157,358.56,728.92,210.047,629.31128
31/10/2023 18:00,0,0,0,0,0,0,0
31/10/2023 19:00,0,0,0,0,0,0,0
31/10/2023 20:00,0,0,0,0,0,0,0
31/10/2023 21:00,0,0,0,0,0,0,0
31/10/2023 22:00,0,0,0,0,0,0,0
31/10/2023 23:00,0,0,0,0,0,0,0
01/11/2023 00:00,0,0,0,0,0,0,0
01/11/2023 01:00,0,0,0,0,0,0,0
01/11/2023 02:00,0,0,0,0,0,0,0
01/11/2023 03:00,0,0,0,0,0,0,0
01/11/2023 04:00,0,0,0,0,0,0,0
01/11/2023 05:00,1239.2,1524.7,1175.8,1459.9,2984.6,2415,4126.99002
01/11/2023 06:00,13302,13978,13137,13799,27777,26439,29617.86206
01/11/2023 07:00,24585,26073,24548,26010,52083,49133,48598.17065
01/11/2023 08:00,28321,30185,28443,30286,60471,56764,52540.65112
01/11/2023 09:00,28872,30794,29156,31073,61867,58028,51655.59448
01/11/2023 10:00,29257,31220,29634,31602,62822,58891,52364.49341
01/11/2023 11:00,28767,30676,29035,30936,61612,57802,54874.79224
01/11/2023 12:00,28954,30881,29272,31196,62077,58226,55762.9873
01/11/2023 13:00,26245,27888,26217,27830,55718,52462,48932.00269
01/11/2023 14:00,18695,19697,18610,19593,39290,37305,36025.40405
01/11/2023 15:00,14344,15070,14265,14979,30049,28609,29690.40735
01/11/2023 16:00,9942.7,10453,9637.3,10131,20584,19580,13701.42636
01/11/2023 17:00,203.81,465.12,187.72,448.87,913.99,391.53,783.76253
01/11/2023 18:00,0,0,0,0,0,0,0
01/11/2023 19:00,0,0,0,0,0,0,0
01/11/2023 20:00,0,0,0,0,0,0,0
01/11/2023 21:00,0,0,0,0,0,0,0
01/11/2023 22:00,0,0,0,0,0,0,0
01/11/2023 23:00,0,0,0,0,0,0,0
02/11/2023 00:00,0,0,0,0,0,0,0
02/11/2023 01:00,0,0,0,0,0,0,0
02/11/2023 02:00,0,0,0,0,0,0,0
02/11/2023 03:00,0,0,0,0,0,0,0
02/11/2023 04:00,0,0,0,0,0,0,0
02/11/2023 05:00,1142.4,1425.4,1085.2,1366.8,2792.2,2227.6,3988.03446
02/11/2023 06:00,12855,13508,12694,13332,26840,25549,26163.72473
02/11/2023 07:00,14404,15139,14311,15033,30172,28715,26670.70667
02/11/2023 08:00,19503,20568,19404,20447,41015,38907,34178.99622
02/11/2023 09:00,26286,27938,26250,27871,55809,52536,44450.18726
02/11/2023 10:00,24949,26470,24893,26385,52855,49842,44762.01392
02/11/2023 11:00,18284,19259,18099,19050,38309,36383,34208.00806
02/11/2023 12:00,12537,13170,12308,12924,26094,24845,24426.74133
02/11/2023 13:00,11745,12338,11587,12168,24506,23332,24501.33301
02/11/2023 14:00,21743,22977,21682,22891,45868,43425,36380.95227
02/11/2023 15:00,19947,21041,19891,20965,42006,39838,34789.93048
02/11/2023 16:00,10142,10662,9831,10334,20996,19973,14113.32169
02/11/2023 17:00,133.28,393.33,120.3,380.26,773.59,253.58,598.29945
02/11/2023 18:00,0,0,0,0,0,0,0
02/11/2023 19:00,0,0,0,0,0,0,0
02/11/2023 20:00,0,0,0,0,0,0,0
02/11/2023 21:00,0,0,0,0,0,0,0
02/11/2023 22:00,0,0,0,0,0,0,0
02/11/2023 23:00,0,0,0,0,0,0,0
03/11/2023 00:00,0,0,0,0,0,0,0
03/11/2023 01:00,0,0,0,0,0,0,0
03/11/2023 02:00,0,0,0,0,0,0,0
03/11/2023 03:00,0,0,0,0,0,0,0
03/11/2023 04:00,0,0,0,0,0,0,0
03/11/2023 05:00,535.71,804.5,512.6,781.02,1585.52,1048.31,1707.97402
03/11/2023 06:00,2061.4,2358.6,2011.9,2308.4,4667,4073.3,4046.61938
03/11/2023 07:00,5349.5,5716.4,5262.2,5625.9,11342.3,10611.7,10739.02435
03/11/2023 08:00,4029.4,4363.3,3946.5,4278,8641.3,7975.9,7655.19427
03/11/2023 09:00,7601.7,8034.6,7446.1,7872.7,15907.3,15047.8,15733.23328
03/11/2023 10:00,17504,18428,17286,18185,36613,34790,33708.27124
03/11/2023 11:00,8860.1,9330.9,8648.7,9109,18439.9,17508.8,17856.8551
03/11/2023 12:00,17714,18650,17546,18459,37109,35260,32735.82397
03/11/2023 13:00,20118,21224,20010,21093,42317,40128,34992.71704
03/11/2023 14:00,14741,15492,14632,15367,30859,29373,31020.35034
03/11/2023 15:00,23758,25165,23723,25104,50269,47481,42467.13965
03/11/2023 16:00,8900.6,9371.5,8628.6,9087.1,18458.6,17529.2,13151.24695
03/11/2023 17:00,106.5,366.05,95.938,355.44,721.49,202.438,587.1006
03/11/2023 18:00,0,0,0,0,0,0,0
03/11/2023 19:00,0,0,0,0,0,0,0
03/11/2023 20:00,0,0,0,0,0,0,0
03/11/2023 21:00,0,0,0,0,0,0,0
03/11/2023 22:00,0,0,0,0,0,0,0
03/11/2023 23:00,0,0,0,0,0,0,0
04/11/2023 00:00,0,0,0,0,0,0,0
04/11/2023 01:00,0,0,0,0,0,0,0
04/11/2023 02:00,0,0,0,0,0,0,0
04/11/2023 03:00,0,0,0,0,0,0,0
04/11/2023 04:00,0,0,0,0,0,0,0
04/11/2023 05:00,854.93,1131,817.75,1093.1,2224.1,1672.68,2859.88481
04/11/2023 06:00,6619.7,7023.1,6509,6907.5,13930.6,13128.7,18271.2135
04/11/2023 07:00,10112,10633,10011,10524,21157,20123,21758.43628
04/11/2023 08:00,23333,24704,23271,24615,49319,46604,43455.00317
04/11/2023 09:00,27730,29529,27711,29477,59006,55441,47095.09692
04/11/2023 10:00,28825,30740,29102,31011,61751,57927,55870.92188
04/11/2023 11:00,29144,31092,29522,31474,62566,58666,56805.4209
04/11/2023 12:00,24937,26454,24882,26370,52824,49819,46121.48169
04/11/2023 13:00,27274,29019,27258,28972,57991,54532,46079.36353
04/11/2023 14:00,22655,23963,22602,23886,47849,45257,46622.54736
04/11/2023 15:00,21496,22709,21450,22640,45349,42946,38828.2478
04/11/2023 16:00,8224.8,8673.6,7973,8412.3,17085.9,16197.8,12229.49416
04/11/2023 17:00,0,224.06,0,218.38,442.44,0,308.20911
04/11/2023 18:00,0,0,0,0,0,0,0
04/11/2023 19:00,0,0,0,0,0,0,0
04/11/2023 20:00,0,0,0,0,0,0,0
04/11/2023 21:00,0,0,0,0,0,0,0
04/11/2023 22:00,0,0,0,0,0,0,0
04/11/2023 23:00,0,0,0,0,0,0,0
05/11/2023 00:00,0,0,0,0,0,0,0
05/11/2023 01:00,0,0,0,0,0,0,0
05/11/2023 02:00,0,0,0,0,0,0,0
05/11/2023 03:00,0,0,0,0,0,0,0
05/11/2023 04:00,0,0,0,0,0,0,0
05/11/2023 05:00,150.3,411.04,140.76,401.46,812.5,291.06,756.82092
05/11/2023 06:00,1221.1,1505.8,1188,1472,2977.8,2409.1,2748.66917
05/11/2023 07:00,2202.4,2501.4,2154.9,2453.2,4954.6,4357.3,4699.18234
05/11/2023 08:00,4229.1,4567.8,4142.9,4479.1,9046.9,8372,8791.12497
05/11/2023 09:00,16096,16931,15915,16729,33660,32011,32105.94275
05/11/2023 10:00,28269,30126,28390,30225,60351,56659,54037.08569
05/11/2023 11:00,28972,30903,29297,31227,62130,58269,56222.94482
05/11/2023 12:00,28952,30879,29267,31190,62069,58219,55322.91699
05/11/2023 13:00,28927,30849,29232,31149,61998,58159,54674.1875
05/11/2023 14:00,27173,28907,27156,28859,57766,54329,51794.33105
05/11/2023 15:00,22754,24071,22713,24006,48077,45467,41282.72656
05/11/2023 16:00,9614.3,10111,9323.5,9804.8,19915.8,18937.8,13607.94101
05/11/2023 17:00,108.61,368.09,97.993,357.43,725.52,206.603,607.56283
05/11/2023 18:00,0,0,0,0,0,0,0
05/11/2023 19:00,0,0,0,0,0,0,0
05/11/2023 20:00,0,0,0,0,0,0,0
05/11/2023 21:00,0,0,0,0,0,0,0
05/11/2023 22:00,0,0,0,0,0,0,0
05/11/2023 23:00,0,0,0,0,0,0,0
06/11/2023 00:00,0,0,0,0,0,0,0
06/11/2023 01:00,0,0,0,0,0,0,0
06/11/2023 02:00,0,0,0,0,0,0,0
06/11/2023 03:00,0,0,0,0,0,0,0
06/11/2023 04:00,0,0,0,0,0,0,0
06/11/2023 05:00,58.186,317.17,51.53,310.53,627.7,109.716,655.62491
06/11/2023 06:00,2478.6,2782.2,2421.8,2724.4,5506.6,4900.4,5099.24222
06/11/2023 07:00,4413.7,4757.2,4336.2,4677.2,9434.4,8749.9,8798.4541
06/11/2023 08:00,8437.4,8896.2,8298.2,8749.7,17645.9,16735.6,16558.13501
06/11/2023 09:00,11264,11837,11066,11626,23463,22330,22188.2652
06/11/2023 10:00,17244,18152,17023,17906,36058,34267,33736.28235
06/11/2023 11:00,25723,27320,25679,27245,54565,51402,46590.87061
06/11/2023 12:00,21028,22205,20905,22055,44260,41933,39709.7478
06/11/2023 13:00,14641,15387,14477,15206,30593,29118,29733.84985
06/11/2023 14:00,18727,19733,18638,19624,39357,37365,32867.36377
06/11/2023 15:00,12863,13512,12778,13416,26928,25641,22033.57983
06/11/2023 16:00,3652.4,3976.6,3545.7,3867.1,7843.7,7198.1,6189.62274
06/11/2023 17:00,0,210.08,0,204.84,414.92,0,299.20304
06/11/2023 18:00,0,0,0,0,0,0,0
06/11/2023 19:00,0,0,0,0,0,0,0
06/11/2023 20:00,0,0,0,0,0,0,0
06/11/2023 21:00,0,0,0,0,0,0,0
06/11/2023 22:00,0,0,0,0,0,0,0
06/11/2023 23:00,0,0,0,0,0,0,0
07/11/2023 00:00,0,0,0,0,0,0,0
07/11/2023 01:00,0,0,0,0,0,0,0
07/11/2023 02:00,0,0,0,0,0,0,0
07/11/2023 03:00,0,0,0,0,0,0,0
07/11/2023 04:00,0,0,0,0,0,0,0
07/11/2023 05:00,103.08,362.91,95.274,355.11,718.02,198.354,728.40226
07/11/2023 06:00,2252.4,2552.6,2199.6,2498.9,5051.5,4452,4823.20848
07/11/2023 07:00,23474,24861,23428,24788,49649,46902,37547.3717
07/11/2023 08:00,29927,31967,30000,32157,64124,59927,53057.74219
07/11/2023 09:00,26666,28357,26628,28288,56645,53294,47292.69604
07/11/2023 10:00,29316,31287,29690,31665,62952,59006,54546.62744
07/11/2023 11:00,28211,30061,28320,30148,60209,56531,48220.0083
07/11/2023 12:00,18320,19298,18152,19106,38404,36472,36371.90039
07/11/2023 13:00,17564,18490,17425,18330,36820,34989,33845.59204
07/11/2023 14:00,11434,12012,11312,11880,23892,22746,21934.47668
07/11/2023 15:00,13791,14488,13707,14392,28880,27498,22647.75391
07/11/2023 16:00,10028,10543,9727.1,10226,20769,19755.1,13986.66745
07/11/2023 17:00,123.73,383.61,111.2,371,754.61,234.93,661.84518
07/11/2023 18:00,0,0,0,0,0,0,0
07/11/2023 19:00,0,0,0,0,0,0,0
07/11/2023 20:00,0,0,0,0,0,0,0
07/11/2023 21:00,0,0,0,0,0,0,0
07/11/2023 22:00,0,0,0,0,0,0,0
07/11/2023 23:00,0,0,0,0,0,0,0
08/11/2023 00:00,0,0,0,0,0,0,0
08/11/2023 01:00,0,0,0,0,0,0,0
08/11/2023 02:00,0,0,0,0,0,0,0
08/11/2023 03:00,0,0,0,0,0,0,0
08/11/2023 04:00,0,0,0,0,0,0,0
08/11/2023 05:00,948.21,1226.7,906.59,1184.2,2410.9,1854.8,2780.01931
08/11/2023 06:00,14343,15076,14173,14889,29965,28516,31357.54614
08/11/2023 07:00,26101,27738,26069,27676,55414,52170,51591.37329
08/11/2023 08:00,28079,29920,28126,29938,59858,56205,53845.08911
08/11/2023 09:00,29497,31489,29868,31864,63353,59365,57932.74805
08/11/2023 10:00,29264,31229,29636,31605,62834,58900,57770.48438
08/11/2023 11:00,29612,31613,29998,32005,63618,59610,58406.97607
08/11/2023 12:00,29240,31198,29612,31573,62771,58852,58250.64502
08/11/2023 13:00,27794,29593,27778,29546,59139,55572,55490.75488
08/11/2023 14:00,27426,29187,27409,29138,58325,54835,53956.97852
08/11/2023 15:00,25427,26989,25400,26933,53922,50827,45046.79688
08/11/2023 16:00,6624.5,7025.6,6427.4,6821.2,13846.8,13051.9,11697.56088
08/11/2023 17:00,36.557,294.75,28.724,286.92,581.67,65.281,452.28379
08/11/2023 18:00,0,0,0,0,0,0,0
08/11/2023 19:00,0,0,0,0,0,0,0
08/11/2023 20:00,0,0,0,0,0,0,0
08/11/2023 21:00,0,0,0,0,0,0,0
08/11/2023 22:00,0,0,0,0,0,0,0
08/11/2023 23:00,0,0,0,0,0,0,0
09/11/2023 00:00,0,0,0,0,0,0,0
09/11/2023 01:00,0,0,0,0,0,0,0
09/11/2023 02:00,0,0,0,0,0,0,0
09/11/2023 03:00,0,0,0,0,0,0,0
09/11/2023 04:00,0,0,0,0,0,0,0
09/11/2023 05:00,1878.3,2173.8,1766.5,2060.6,4234.4,3644.8,5419.84399
09/11/2023 06:00,16675,17549,16493,17345,34894,33168,34353.07617
09/11/2023 07:00,26524,28202,26496,28144,56346,53020,54369.05322
09/11/2023 08:00,28711,30619,28942,30838,61457,57653,57781.95312
09/11/2023 09:00,29673,31685,30000,32063,63748,59673,58798.04688
09/11/2023 10:00,29953,31995,30000,32155,64150,59953,59043.13574
09/11/2023 11:00,29879,31910,30000,32152,64062,59879,59199.9707
09/11/2023 12:00,29647,31649,30000,32034,63683,59647,59017.17041
09/11/2023 13:00,28958,30884,29267,31189,62073,58225,57882.18994
09/11/2023 14:00,27582,29360,27563,29309,58669,55145,54915.59155
09/11/2023 15:00,24839,26346,24805,26285,52631,49644,47131.40771
09/11/2023 16:00,11128,11691,10798,11342,23033,21926,15688.22354
09/11/2023 17:00,206.23,467.61,190.46,451.69,919.3,396.69,812.25097
09/11/2023 18:00,0,0,0,0,0,0,0
09/11/2023 19:00,0,0,0,0,0,0,0
09/11/2023 20:00,0,0,0,0,0,0,0
09/11/2023 21:00,0,0,0,0,0,0,0
09/11/2023 22:00,0,0,0,0,0,0,0
09/11/2023 23:00,0,0,0,0,0,0,0
10/11/2023 00:00,0,0,0,0,0,0,0
10/11/2023 01:00,0,0,0,0,0,0,0
10/11/2023 02:00,0,0,0,0,0,0,0
10/11/2023 03:00,0,0,0,0,0,0,0
10/11/2023 04:00,0,0,0,0,0,0,0
10/11/2023 05:00,1853.2,2148.5,1743.3,2037.1,4185.6,3596.5,5298.68397
10/11/2023 06:00,16861,17748,16677,17542,35290,33538,34243.11633
10/11/2023 07:00,26545,28228,26515,28167,56395,53060,54158.94141
10/11/2023 08:00,29013,30956,29330,31270,62226,58343,58020.10498
10/11/2023 09:00,29849,31882,30000,32155,64037,59849,59127.83057
10/11/2023 10:00,30000,32172,30000,32160,64332,60000,59233.80176
10/11/2023 11:00,30000,32119,30000,32156,64275,60000,59451.84521
10/11/2023 12:00,29839,31865,30000,32148,64013,59839,59206.71436
10/11/2023 13:00,29056,30993,29393,31329,62322,58449,58342.54541
10/11/2023 14:00,27918,29732,27921,29704,59436,55839,55903.05957
10/11/2023 15:00,24615,26101,24580,26039,52140,49195,46667.11255
10/11/2023 16:00,10786,11334,10468,10998,22332,21254,15461.52133
10/11/2023 17:00,200.83,462.12,185.42,446.57,908.69,386.25,832.48636
10/11/2023 18:00,0,0,0,0,0,0,0
10/11/2023 19:00,0,0,0,0,0,0,0
10/11/2023 20:00,0,0,0,0,0,0,0
10/11/2023 21:00,0,0,0,0,0,0,0
10/11/2023 22:00,0,0,0,0,0,0,0
10/11/2023 23:00,0,0,0,0,0,0,0
11/11/2023 00:00,0,0,0,0,0,0,0
11/11/2023 01:00,0,0,0,0,0,0,0
11/11/2023 02:00,0,0,0,0,0,0,0
11/11/2023 03:00,0,0,0,0,0,0,0
11/11/2023 04:00,0,0,0,0,0,0,0
11/11/2023 05:00,1443.3,1733.2,1367.6,1656.5,3389.7,2810.9,4996.59515
11/11/2023 06:00,16792,17675,16608,17468,35143,33400,32632.21204
11/11/2023 07:00,23619,25021,23570,24944,49965,47189,45576.39526
11/11/2023 08:00,27789,29598,27763,29539,59137,55552,49089.78979
11/11/2023 09:00,29758,31781,30000,32152,63933,59758,58186.37988
11/11/2023 10:00,30000,32191,30000,32161,64352,60000,58630.90918
11/11/2023 11:00,30000,32072,30000,32156,64228,60000,59297.8916
11/11/2023 12:00,29698,31707,30000,32091,63798,59698,58951.72949
11/11/2023 13:00,29169,31119,29533,31485,62604,58702,58338.13428
11/11/2023 14:00,27556,29332,27537,29282,58614,55093,52405.09375
11/11/2023 15:00,16461,17314,16384,17222,34536,32845,31677.65796
11/11/2023 16:00,9550.4,10045,9270.8,9750.8,19795.8,18821.2,15445.16537
11/11/2023 17:00,157.99,418.5,145.72,406.15,824.65,303.71,812.43201
11/11/2023 18:00,0,0,0,0,0,0,0
11/11/2023 19:00,0,0,0,0,0,0,0
11/11/2023 20:00,0,0,0,0,0,0,0
11/11/2023 21:00,0,0,0,0,0,0,0
11/11/2023 22:00,0,0,0,0,0,0,0
11/11/2023 23:00,0,0,0,0,0,0,0
12/11/2023 00:00,0,0,0,0,0,0,0
12/11/2023 01:00,0,0,0,0,0,0,0
12/11/2023 02:00,0,0,0,0,0,0,0
12/11/2023 03:00,0,0,0,0,0,0,0
12/11/2023 04:00,0,0,0,0,0,0,0
12/11/2023 05:00,1565.8,1857.4,1481.3,1771.8,3629.2,3047.1,5056.80482
12/11/2023 06:00,16001,16832,15821,16631,33463,31822,32926.64111
12/11/2023 07:00,24414,25887,24368,25813,51700,48782,46686.98608
12/11/2023 08:00,28917,30847,29206,31130,61977,58123,52742.31592
12/11/2023 09:00,29842,31871,30000,32152,64023,59842,52610.74121
12/11/2023 10:00,28339,30203,28473,30318,60521,56812,51532.52954
12/11/2023 11:00,29186,31140,29559,31516,62656,58745,57063.00781
12/11/2023 12:00,29056,30995,29395,31333,62328,58451,56631.26245
12/11/2023 13:00,27540,29315,27519,29261,58576,55059,53653.12476
12/11/2023 14:00,27629,29412,27609,29359,58771,55238,54858.85205
12/11/2023 15:00,24397,25862,24359,25798,51660,48756,46383.4707
12/11/2023 16:00,6920.3,7330.4,6718.4,7121.1,14451.5,13638.7,12480.35767
12/11/2023 17:00,91.618,350.87,82.256,341.48,692.35,173.874,685.77182
12/11/2023 18:00,0,0,0,0,0,0,0
12/11/2023 19:00,0,0,0,0,0,0,0
12/11/2023 20:00,0,0,0,0,0,0,0
